파일명,필드수
제주특별자치도_노인인구현황_2013,6
제주특별자치도_노인장기요양기관(2015.12),4
제주특별자치도_농어촌체험마을_20160831,17
제주특별자치도_다문화가족현황_20150101,5
제주특별자치도_도내+외국인+주민현황_2013,10
제주특별자치도_도내+해녀현황_2015,8
제주특별자치도_도청출입기자현황_201608,6
제주특별자치도_동굴현황(2016),6
제주특별자치도_등록장애인현황(2013),49
제주특별자치도_등록장애인현황(2015.06),21
제주특별자치도_마을기업_20160831,20
제주특별자치도_마을기업현황(2015.09),5
제주특별자치도_마을기업현황_20150731,6
제주특별자치도_마을어장+개방현황_201605,7
제주특별자치도_마을하수도현황_2016,9
제주특별자치도_먹는물공동시설_수질검사결과(2015),7
제주특별자치도_먹는물공동시설수질검사결과(2016.1분기),6
제주특별자치도_문화관광해설사+배치정보_2016,8
제주특별자치도_문화재지정현황(2015),6
제주특별자치도_물놀이시설+수질검사+결과(2015),9
제주특별자치도_물놀이형수경시설점검결과_20150930,11
제주특별자치도_미분양+주택현황_201604,10
제주특별자치도_방송사통신사현황_2016,5
제주특별자치도_방역물자비축현황_2016,8
제주특별자치도_버스정류소현황_20150731,8
제주특별자치도_버스정류소현황_20161017,7
제주특별자치도_보호수지정현황_20150131,11
제주특별자치도_보호수현황(2015.09),4
제주특별자치도_봉안당납골당현황_2016,4
제주특별자치도_분뇨처리장시설현황_20151231,11
제주특별자치도_불량식품+단속결과_20151014,4
제주특별자치도_빗물이용시설현황(2015.12),8
"제주특별자치도_상수원수(마을상수도,지하수)수질검사결과(2015.하반기)",4
제주특별자치도_상수원수(호소수)수질검사결과(2016.2분기),3
제주특별자치도_세계지질공원지정현황_2016,5
제주특별자치도_소방용수현황_20151231,5
제주특별자치도_소방인력관리현황_2014,13
제주특별자치도_소방장비현황(2016),33
제주특별자치도_소방장비현황_2013,7
제주특별자치도_수방자재비축현황_2016,5
제주특별자치도_승강기관리업체현황_20150930,5
제주특별자치도_심야버스안심귀가서비스_201510,5
제주특별자치도_아동양육시설현황_20160331,7
제주특별자치도_야영장업등록현황(2015.12),3
제주특별자치도_양식어업현황_20151231,10
제주특별자치도_어린이보호구역현황_2014,7
제주특별자치도_여성관련교육기관현황_20161017,5
제주특별자치도_여성단체운영현황_2013,5
제주특별자치도_여성단체운영현황_20150131,4
제주특별자치도_여성단체현황(2016),7
제주특별자치도_연도별+항공수송+실적_20151231,7
제주특별자치도_연탄판매소현황_20150930,5
제주특별자치도_영농교육현황_2016,8
제주특별자치도_예술단체현황_2014,4
제주특별자치도_예술단체현황_20151013,5
제주특별자치도_외국어통역안내원+배치정보_2016,6
제주특별자치도_유어장운영현황_20151231,10
제주특별자치도_읍면동별+성인병+건강실태+분석_20151231,11
제주특별자치도_응급복구장비현황_2016,8
제주특별자치도_의무관리공동주택현황_201605,6
제주특별자치도_인명구조함설치정보_2016,4
제주특별자치도_인재개발원도민교육과정(2016),9
제주특별자치도_일반화물자동차운송사업현황_20151231,7
제주특별자치도_입산통제구역지정현황_20150131,8
제주특별자치도_자동차관리사업체현황_20151231,10
제주특별자치도_자활기업현황(2016.06),6
제주특별자치도_잠수어업인+진료기관+운영현황_201509,7
제주특별자치도_장애인단체현황_2013,5
제주특별자치도_장애인단체현황_20150131,10
제주특별자치도_장애인단체현황_201606,7
제주특별자치도_장의버스업체정보_20151231,11
제주특별자치도_전문질환센터_201509,5
제주특별자치도_전세버스업체현황_2015,6
제주특별자치도_전세버스업체현황_20150630,8
제주특별자치도_제주기점+국내항공노선+현황_20151231,9
제주특별자치도_제주항+국제크루즈선+입항+실적_20160610,7
제주특별자치도_제주형커뮤니티비즈니스(CB)추진마을현황_2015,7
제주특별자치도_종교시설현황_2014,4
제주특별자치도_종교시설현황_20151013,9
제주특별자치도_중증장애인생산시설현황_20151231,9
제주특별자치도_지방공무원+경력경쟁+임용시험+응시현황_201608,6
제주특별자치도_지방공무원+임용시험+응시현황_201606,9
제주특별자치도_지방공무원시험일정_2016,8
제주특별자치도_지방소방공무원+채용+접수현황_201603,6
제주특별자치도_지하수수질검사정보_20150831,3
제주특별자치도_진단용방사선장비현황_20150930,12
제주특별자치도_청소년단체현황_2016,6
제주특별자치도_청소년복지시설현황_2016,10
제주특별자치도_캠핑장현황_20150930,5
제주특별자치도_태양광발전소현황_201501,5
제주특별자치도_템플스테이운영정보_2016,6
제주특별자치도_폐기물매립시설현황(2015.12),3
제주특별자치도_풍력발전현황_201509,8
제주특별자치도_하수관로공사추진현황_2016,7
제주특별자치도_하천수질조사결과_2015,13
제주특별자치도_학교급식친환경농산물공급지정업체현황_2016,6
제주특별자치도_한라산국립공원+출입제한구역현황_2014,6
제주특별자치도_한라산국립공원탐방객현황_2015,6
제주특별자치도_항만별화물물동량현황_20160331,10
제주특별자치도_환경오염물질배출시설사업장현황(2016.02),9
제주특별자치도_환경오염방지시설업현황(2016.02),9
제주특별자치도_환경전문공사업등록현황(2016.02),10
제주항공+국내선+동계스케줄('14),7
제주항공우주박물관+CCTV+설치+및+관리현황,4
제주헬스케어타운+조성사업+시설+및+용도_면적+등+상세내역(2014년+4월+기준),8
조달업체등록현황_데이터셋_항목설명,6
조림_2013,13
조림사업+추진현황(2015.12.31),26
조림위치좌표CSV,15
조정중인산업단지현황_20151231,6
종량제_봉투_판매소_현황,5
종량제봉투+판매소+현황(실사용+판매소)+2014,4
종량제봉투+판매소+현황(실사용+판매소)+2015,3
종량제봉투+판매지정소+현황,4
종량제봉투판매사업+안내(2014),5
종량제봉투판매소+현황('14+11월+기준),5
종량제봉투판매소현황,4
종량제봉투판매처(인천광역시+중구),3
종량제지정판매소현황(2014),4
종류별+CCTV+현황_방범용_141231기준,19
종류별+CCTV+현황_쓰레기불법투기_141231기준,16
종류별+CCTV+현황_주정차위반단속_141231기준,15
종류별+마약적발실적(16.10월),4
종별+과목별+진료비+현황+2015,5
종자(2015),3
종자관리사코드,3
종자생판신고등록현황(~2016.5.24),5
종자수출입+동향,7
종자유통조사+결과+및+세부내역,10
종합건설업+현황_2014,6
종합병원+현황,3
종합병원현황(2016.05),6
종합사회복지관+현황(2014.02.),4
종합사회복지관+현황_20140531기준,11
종합정밀점검대상(20151125),7
주_이용_의료기관_2009,7
주간최대전력수요_2014,9
주말농장+현황,5
주민등록_전입지별_인구이동_전북←타시도__20160909170153,13
주민등록_전입지별_인구이동_타시도_→_인천__20160524150652,37
주민등록세대수(경기도시군구별)_2014년09월,4
주민등록인구+현황(2014.11),6
주민등록인구+현황(2014.12),6
주민등록인구+현황(2015.1),6
주민등록인구+현황(2015.10),6
주민등록인구+현황(2015.11),6
주민등록인구+현황(2015.2),6
주민등록인구+현황(2015.3),6
주민등록인구+현황(2015.4),6
주민등록인구+현황(2015.5),6
주민등록인구+현황(2015.6),6
주민등록인구+현황(2015.7),6
주민등록인구+현황(2015.8),6
주민등록인구+현황(2015.9),6
주민등록인구현황(2014.10월),6
주민등록인구현황(2014.9월),6
주민센터현황(201601),3
주민자치센터++2014.+3월+추진계획,8
주민자치센터+프로그램(가수원동),6
주민자치센터+프로그램(가장동),6
주민자치센터+프로그램(관저2동),7
주민자치센터+프로그램(내동),6
주민자치센터+프로그램(도마1동),6
주민자치센터+프로그램(정림동),6
주민자치운영프로그램(부산)_201607,13
주민편익시설+이용+현황(2014),3
주암농공단지+업체현황(2014년),9
주요+태양광기업+현황,8
주요_관광지_방문객수_20160905170649,4
주요공항+일+첨두시간+여객실적('14),5
주요공항+일+첨두시간+운항실적('14),5
주요공항+일+첨두시간+화물실적('14),5
주요공항+일+첨두시간+화물실적('15),7
주요국적별_외국인_등록현황_20160909164337,21
주요소현황,5
주요체육시설+현황,4
주요품목_소비자물가지수_2014,27
주유소+현황_2014,5
주유소위치좌표CSV,8
주유소현황(2015.11.4.),7
주유소현황,5
주정차+단속+CCTV+현황(덕양구),4
주제별+전시테마(2014년+11월+기준),4
주차사업팀+공영주차장+현황,7
주차장+현황(공영민영)_140531기준,13
주차장_2013,11
주차장정보(대전+동구+2014년+3월),32
주택_현황_및_보급률_20160524153508,10
주택건설+사업승인+현황,10
주택관리현황,8
주택구입자금(중도금대출)보증+현황(16.09)완료,4
주택구입자금보증+현황(16.04),4
주택구입자금보증+현황(16.05),4
주택구입자금보증+현황(16.06)완료,4
주택구입자금보증+현황(2012.5~2015.9),12
주택금융관련용어,4
주택도시보증공사+2015년+3분기기준+P-CBO발행+및+공사+매입현황_,5
주택도시보증공사+2015년+4분기기준+P-CBO발행+및+공사+매입현황_,5
주택도시보증공사+공공데이터+채용공고(채용공고),6
주택도시보증공사_2015년+3분기+P-CBO+매입관련+편입기업+현황,6
주택도시보증공사_2015년+4분기+P-CBO+매입관련+편입기업+현황,6
주택도시보증공사_보유익스포져_20151030,17
주택도시보증공사_보유익스포져_20151130,17
주택도시보증공사_보유익스포져_20151231,17
주택도시보증공사_보유익스포져_20160229,17
주택도시보증공사_보유익스포져_20160429,17
주택도시보증공사_보유익스포져_20160630,17
주택도시보증공사_보유익스포져_20160729,17
주택도시보증공사_보유익스포져_20160831,17
주택도시보증공사_보유익스포져_20161130,17
주택도시보증공사_상품별+단위당+VaR_20151030,17
주택도시보증공사_상품별+단위당+VaR_20151130,17
주택도시보증공사_상품별+단위당+VaR_20151231,17
주택도시보증공사_상품별+단위당+VaR_20160129,17
주택도시보증공사_상품별+단위당+VaR_20160331,17
주택도시보증공사_상품별+단위당+VaR_20160429,17
주택도시보증공사_상품별+단위당+VaR_20160630,17
주택도시보증공사_상품별+단위당+VaR_20160729,17
주택도시보증공사_상품별+단위당+VaR_20160831,17
주택재고+및+임태주택+현황(131231),5
주택점유형태별_가구_일반가구__2014,7
주택점유형태별_가구_일반가구__20160909170541,7
주택통계_2014,10
중개업소+등록현황,4
중고+PC+보급+현황,18
중고재활용업체,6
중곡문화체육센터+강좌+및+수강신청+정보(2015.1),11
중구+공동주택현황_아파트(201508현재),10
